,cve_id,user,project,repository,description,label
1941,CVE-2016-7540,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,coders/rgf.c in ImageMagick before 6.9.4-10 allows remote attackers to cause a denial of service (assertion failure) by converting an image to rgf format.,ImageMagick
1942,CVE-2016-7545,SELinuxProject,selinux,https://github.com/SELinuxProject/selinux,SELinux policycoreutils allows local users to execute arbitrary commands outside of the sandbox via a crafted TIOCSTI ioctl call.,SELinux
1943,CVE-2016-7568,libgd,libgd,https://github.com/libgd/libgd,"Integer overflow in the gdImageWebpCtx function in gd_webp.c in the GD Graphics Library (aka libgd) through 2.2.3, as used in PHP through 7.0.11, allows remote attackers to cause a denial of service (heap-based buffer overflow) or possibly have unspecified other impact via crafted imagewebp and imagedestroy calls.",libgd
1944,CVE-2016-7569,appc,docker2aci,https://github.com/appc/docker2aci,Directory traversal vulnerability in docker2aci before 0.13.0 allows remote attackers to write to arbitrary files via a .. (dot dot) in the embedded layer data in an image.,docker2aci
1945,CVE-2016-7793,sociomantic-tsunami,git-hub,https://github.com/sociomantic-tsunami/git-hub,sociomantic-tsunami git-hub before 0.10.3 allows remote attackers to execute arbitrary code via a crafted repository URL.,git-hub
1946,CVE-2016-7794,sociomantic-tsunami,git-hub,https://github.com/sociomantic-tsunami/git-hub,sociomantic-tsunami git-hub before 0.10.3 allows remote attackers to execute arbitrary code via a crafted repository name.,git-hub
1947,CVE-2016-7795,systemd,systemd,https://github.com/systemd/systemd,The manager_invoke_notify_message function in systemd 231 and earlier allows local users to cause a denial of service (assertion failure and PID 1 hang) via a zero-length message received over a notify socket.,systemd
1948,CVE-2016-7796,systemd,systemd,https://github.com/systemd/systemd,"The manager_dispatch_notify_fd function in systemd allows local users to cause a denial of service (system hang) via a zero-length message received over a notify socket, which causes an error to be returned and the notification handler to be disabled.",systemd
1949,CVE-2016-7797,ClusterLabs,pacemaker,https://github.com/ClusterLabs/pacemaker,"Pacemaker before 1.1.15, when using pacemaker remote, might allow remote attackers to cause a denial of service (node disconnection) via an unauthenticated connection.",Pacemaker
1950,CVE-2016-7798,ruby,openssl,https://github.com/ruby/openssl,"The openssl gem for Ruby uses the same initialization vector (IV) in GCM Mode (aes-*-gcm) when the IV is set before the key, which makes it easier for context-dependent attackers to bypass the encryption protection mechanism.",openssl
1951,CVE-2016-7799,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,MagickCore/profile.c in ImageMagick before 7.0.3-2 allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted file.,ImageMagick
1952,CVE-2016-7835,h2o,h2o,https://github.com/h2o/h2o,Use-after-free vulnerability in H2O allows remote attackers to cause a denial-of-service (DoS) or obtain server certificate private keys and possibly other information.,H2O
1953,CVE-2016-7838,vslavik,winsparkle,https://github.com/vslavik/winsparkle,Untrusted search path vulnerability in WinSparkle versions prior to 0.5.3 allows remote attackers to execute arbitrary code via a specially crafted executable file in an unspecified directory.,WinSparkle
1954,CVE-2016-7906,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,magick/attribute.c in ImageMagick 7.0.3-2 allows remote attackers to cause a denial of service (use-after-free) via a crafted file.,ImageMagick
1955,CVE-2016-7910,torvalds,linux,https://github.com/torvalds/linux,Use-after-free vulnerability in the disk_seqf_stop function in block/genhd.c in the Linux kernel before 4.7.1 allows local users to gain privileges by leveraging the execution of a certain stop operation even if the corresponding start operation had failed.,Linux
1956,CVE-2016-7911,torvalds,linux,https://github.com/torvalds/linux,Race condition in the get_task_ioprio function in block/ioprio.c in the Linux kernel before 4.6.6 allows local users to gain privileges or cause a denial of service (use-after-free) via a crafted ioprio_get system call.,Linux
1957,CVE-2016-7912,torvalds,linux,https://github.com/torvalds/linux,Use-after-free vulnerability in the ffs_user_copy_worker function in drivers/usb/gadget/function/f_fs.c in the Linux kernel before 4.5.3 allows local users to gain privileges by accessing an I/O data structure after a certain callback call.,Linux
1958,CVE-2016-7913,torvalds,linux,https://github.com/torvalds/linux,The xc2028_set_config function in drivers/media/tuners/tuner-xc2028.c in the Linux kernel before 4.6 allows local users to gain privileges or cause a denial of service (use-after-free) via vectors involving omission of the firmware name from a certain data structure.,Linux
1959,CVE-2016-7914,torvalds,linux,https://github.com/torvalds/linux,"The assoc_array_insert_into_terminal_node function in lib/assoc_array.c in the Linux kernel before 4.5.3 does not check whether a slot is a leaf, which allows local users to obtain sensitive information from kernel memory or cause a denial of service (invalid pointer dereference and out-of-bounds read) via an application that uses associative-array data structures, as demonstrated by the keyutils test suite.",Linux
1960,CVE-2016-7915,torvalds,linux,https://github.com/torvalds/linux,"The hid_input_field function in drivers/hid/hid-core.c in the Linux kernel before 4.6 allows physically proximate attackers to obtain sensitive information from kernel memory or cause a denial of service (out-of-bounds read) by connecting a device, as demonstrated by a Logitech DJ receiver.",Linux
1961,CVE-2016-7916,torvalds,linux,https://github.com/torvalds/linux,Race condition in the environ_read function in fs/proc/base.c in the Linux kernel before 4.5.4 allows local users to obtain sensitive information from kernel memory by reading a /proc/*/environ file during a process-setup time interval in which environment-variable copying is incomplete.,Linux
1962,CVE-2016-7917,torvalds,linux,https://github.com/torvalds/linux,"The nfnetlink_rcv_batch function in net/netfilter/nfnetlink.c in the Linux kernel before 4.5 does not check whether a batch message's length field is large enough, which allows local users to obtain sensitive information from kernel memory or cause a denial of service (infinite loop or out-of-bounds read) by leveraging the CAP_NET_ADMIN capability.",Linux
1963,CVE-2016-7954,bundler,bundler,https://github.com/bundler/bundler,Bundler 1.x might allow remote attackers to inject arbitrary Ruby code into an application by leveraging a gem name collision on a secondary source.  NOTE: this might overlap CVE-2013-0334.,Bundler
1964,CVE-2016-7964,splitbrain,dokuwiki,https://github.com/splitbrain/dokuwiki,"The sendRequest method in HTTPClient Class in file /inc/HTTPClient.php in DokuWiki 2016-06-26a and older, when media file fetching is enabled, has no way to restrict access to private networks. This allows users to scan ports of internal networks via SSRF, such as 10.0.0.1/8, 172.16.0.0/12, and 192.168.0.0/16.",DokuWiki
1965,CVE-2016-7965,splitbrain,dokuwiki,https://github.com/splitbrain/dokuwiki,"DokuWiki 2016-06-26a and older uses $_SERVER[HTTP_HOST] instead of the baseurl setting as part of the password-reset URL. This can lead to phishing attacks. (A remote unauthenticated attacker can change the URL's hostname via the HTTP Host header.) The vulnerability can be triggered only if the Host header is not part of the web server routing process (e.g., if several domains are served by the same web server).",DokuWiki
1966,CVE-2016-7969,libass,libass,https://github.com/libass/libass,"The wrap_lines_smart function in ass_render.c in libass before 0.13.4 allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors, related to ""0/3 line wrapping equalization.""",libass
1967,CVE-2016-7970,libass,libass,https://github.com/libass/libass,Buffer overflow in the calc_coeff function in libass/ass_blur.c in libass before 0.13.4 allows remote attackers to cause a denial of service via unspecified vectors.,libass
1968,CVE-2016-7972,libass,libass,https://github.com/libass/libass,The check_allocations function in libass/ass_shaper.c in libass before 0.13.4 allows remote attackers to cause a denial of service (memory allocation failure) via unspecified vectors.,libass
1969,CVE-2016-8332,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,"A buffer overflow in OpenJPEG 2.1.1 causes arbitrary code execution when parsing a crafted image. An exploitable code execution vulnerability exists in the jpeg2000 image file format parser as implemented in the OpenJpeg library. A specially crafted jpeg2000 file can cause an out of bound heap write resulting in heap corruption leading to arbitrary code execution. For a successful attack, the target user needs to open a malicious jpeg2000 file. The jpeg2000 image file format is mostly used for embedding images inside PDF documents and the OpenJpeg library is used by a number of popular PDF renderers making PDF documents a likely attack vector.",OpenJPEG
1970,CVE-2016-8339,antirez,redis,https://github.com/antirez/redis,A buffer overflow in Redis 3.2.x prior to 3.2.4 causes arbitrary code execution when a crafted command is sent. An out of bounds write vulnerability exists in the handling of the client-output-buffer-limit option during the CONFIG SET command for the Redis data structure store. A crafted CONFIG SET command can lead to an out of bounds write potentially resulting in code execution.,Redis
1971,CVE-2016-8568,libgit2,libgit2,https://github.com/libgit2/libgit2,The git_commit_message function in oid.c in libgit2 before 0.24.3 allows remote attackers to cause a denial of service (out-of-bounds read) via a cat-file command with a crafted object file.,libgit2
1972,CVE-2016-8569,libgit2,libgit2,https://github.com/libgit2/libgit2,The git_oid_nfmt function in commit.c in libgit2 before 0.24.3 allows remote attackers to cause a denial of service (NULL pointer dereference) via a cat-file command with a crafted object file.,libgit2
1973,CVE-2016-8579,appc,docker2aci,https://github.com/appc/docker2aci,docker2aci <= 0.12.3 has an infinite loop when handling local images with cyclic dependency chain.,docker2aci
1974,CVE-2016-8596,GomSpace,libcsp,https://github.com/GomSpace/libcsp,Buffer overflow in the csp_can_process_frame in csp_if_can.c in the libcsp library v1.4 and earlier allows hostile components connected to the canbus to execute arbitrary code via a long csp packet.,libcsp
1975,CVE-2016-8597,GomSpace,libcsp,https://github.com/GomSpace/libcsp,Buffer overflow in the csp_sfp_recv_fp in csp_sfp.c in the libcsp library v1.4 and earlier allows hostile components with network access to the SFP underlying network layers to execute arbitrary code via specially crafted SFP packets.,libcsp
1976,CVE-2016-8598,GomSpace,libcsp,https://github.com/GomSpace/libcsp,Buffer overflow in the zmq interface in csp_if_zmqhub.c in the libcsp library v1.4 and earlier allows hostile computers connected via a zmq interface to execute arbitrary code via a long packet.,libcsp
1977,CVE-2016-8630,torvalds,linux,https://github.com/torvalds/linux,"The x86_decode_insn function in arch/x86/kvm/emulate.c in the Linux kernel before 4.8.7, when KVM is enabled, allows local users to cause a denial of service (host OS crash) via a certain use of a ModR/M byte in an undefined instruction.",Linux
1978,CVE-2016-8633,torvalds,linux,https://github.com/torvalds/linux,"drivers/firewire/net.c in the Linux kernel before 4.8.7, in certain unusual hardware configurations, allows remote attackers to execute arbitrary code via crafted fragmented packets.",Linux
1979,CVE-2016-8636,torvalds,linux,https://github.com/torvalds/linux,"Integer overflow in the mem_check_range function in drivers/infiniband/sw/rxe/rxe_mr.c in the Linux kernel before 4.9.10 allows local users to cause a denial of service (memory corruption), obtain sensitive information from kernel memory, or possibly have unspecified other impact via a write or read request involving the ""RDMA protocol over infiniband"" (aka Soft RoCE) technology.",Linux
1980,CVE-2016-8645,torvalds,linux,https://github.com/torvalds/linux,"The TCP stack in the Linux kernel before 4.8.10 mishandles skb truncation, which allows local users to cause a denial of service (system crash) via a crafted application that makes sendto system calls, related to net/ipv4/tcp_ipv4.c and net/ipv6/tcp_ipv6.c.",Linux
1981,CVE-2016-8646,torvalds,linux,https://github.com/torvalds/linux,The hash_accept function in crypto/algif_hash.c in the Linux kernel before 4.3.6 allows local users to cause a denial of service (OOPS) by attempting to trigger use of in-kernel hash algorithms for a socket that has received zero bytes of data.,Linux
1982,CVE-2016-8649,lxc,lxc,https://github.com/lxc/lxc,"lxc-attach in LXC before 1.0.9 and 2.x before 2.0.6 allows an attacker inside of an unprivileged container to use an inherited file descriptor, of the host's /proc, to access the rest of the host's filesystem via the openat() family of syscalls.",lxc
1983,CVE-2016-8650,torvalds,linux,https://github.com/torvalds/linux,"The mpi_powm function in lib/mpi/mpi-pow.c in the Linux kernel through 4.8.11 does not ensure that memory is allocated for limb data, which allows local users to cause a denial of service (stack memory corruption and panic) via an add_key system call for an RSA key with a zero exponent.",Linux
1984,CVE-2016-8655,torvalds,linux,https://github.com/torvalds/linux,"Race condition in net/packet/af_packet.c in the Linux kernel through 4.8.12 allows local users to gain privileges or cause a denial of service (use-after-free) by leveraging the CAP_NET_RAW capability to change a socket version, related to the packet_set_ring and packet_setsockopt functions.",Linux
1985,CVE-2016-8658,torvalds,linux,https://github.com/torvalds/linux,Stack-based buffer overflow in the brcmf_cfg80211_start_ap function in drivers/net/wireless/broadcom/brcm80211/brcmfmac/cfg80211.c in the Linux kernel before 4.7.5 allows local users to cause a denial of service (system crash) or possibly have unspecified other impact via a long SSID Information Element in a command to a Netlink socket.,Linux
1986,CVE-2016-8659,projectatomic,bubblewrap,https://github.com/projectatomic/bubblewrap,"Bubblewrap before 0.1.3 sets the PR_SET_DUMPABLE flag, which might allow local users to gain privileges by attaching to the process, as demonstrated by sending commands to a PrivSep socket.",Bubblewrap
1987,CVE-2016-8666,torvalds,linux,https://github.com/torvalds/linux,"The IP stack in the Linux kernel before 4.6 allows remote attackers to cause a denial of service (stack consumption and panic) or possibly have unspecified other impact by triggering use of the GRO path for packets with tunnel stacking, as demonstrated by interleaved IPv4 headers and GRE headers, a related issue to CVE-2016-7039.",Linux
1988,CVE-2016-8670,libgd,libgd,https://github.com/libgd/libgd,"Integer signedness error in the dynamicGetbuf function in gd_io_dp.c in the GD Graphics Library (aka libgd) through 2.2.3, as used in PHP before 5.6.28 and 7.x before 7.0.13, allows remote attackers to cause a denial of service (stack-based buffer overflow) or possibly have unspecified other impact via a crafted imagecreatefromstring call.",libgd
1989,CVE-2016-8675,libav,libav,https://github.com/libav/libav,"The get_vlc2 function in get_bits.h in Libav before 11.9 allows remote attackers to cause a denial of service (NULL pointer dereference and crash) via a crafted mp3 file, possibly related to startcode sequences during m4v detection.",Libav
1990,CVE-2016-8677,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,"The AcquireQuantumPixels function in MagickCore/quantum.c in ImageMagick before 7.0.3-1 allows remote attackers to have unspecified impact via a crafted image file, which triggers a memory allocation failure.",ImageMagick
1991,CVE-2016-8678,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,"The IsPixelMonochrome function in MagickCore/pixel-accessor.h in ImageMagick 7.0.3.0 allows remote attackers to cause a denial of service (out-of-bounds read and crash) via a crafted file.  NOTE: the vendor says ""This is a Q64 issue and we do not support Q64.""",ImageMagick
1992,CVE-2016-8687,libarchive,libarchive,https://github.com/libarchive/libarchive,Stack-based buffer overflow in the safe_fprintf function in tar/util.c in libarchive 3.2.1 allows remote attackers to cause a denial of service via a crafted non-printable multibyte character in a filename.,libarchive
1993,CVE-2016-8688,libarchive,libarchive,https://github.com/libarchive/libarchive,"The mtree bidder in libarchive 3.2.1 does not keep track of line sizes when extending the read-ahead, which allows remote attackers to cause a denial of service (crash) via a crafted file, which triggers an invalid read in the (1) detect_form or (2) bid_entry function in libarchive/archive_read_support_format_mtree.c.",libarchive
1994,CVE-2016-8689,libarchive,libarchive,https://github.com/libarchive/libarchive,The read_Header function in archive_read_support_format_7zip.c in libarchive 3.2.1 allows remote attackers to cause a denial of service (out-of-bounds read) via multiple EmptyStream attributes in a header in a 7zip archive.,libarchive
1995,CVE-2016-8690,mdadams,jasper,https://github.com/mdadams/jasper,The bmp_getdata function in libjasper/bmp/bmp_dec.c in JasPer before 1.900.5 allows remote attackers to cause a denial of service (NULL pointer dereference) via a crafted BMP image in an imginfo command.,jasper
1996,CVE-2016-8691,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_dec_process_siz function in libjasper/jpc/jpc_dec.c in JasPer before 1.900.4 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted XRsiz value in a BMP image to the imginfo command.,jasper
1997,CVE-2016-8692,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_dec_process_siz function in libjasper/jpc/jpc_dec.c in JasPer before 1.900.4 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted YRsiz value in a BMP image to the imginfo command.,jasper
1998,CVE-2016-8693,mdadams,jasper,https://github.com/mdadams/jasper,Double free vulnerability in the mem_close function in jas_stream.c in JasPer before 1.900.10 allows remote attackers to cause a denial of service (crash) or possibly execute arbitrary code via a crafted BMP image to the imginfo command.,JasPer
1999,CVE-2016-8860,torproject,tor,https://github.com/torproject/tor,"Tor before 0.2.8.9 and 0.2.9.x before 0.2.9.4-alpha had internal functions that were entitled to expect that buf_t data had NUL termination, but the implementation of or/buffers.c did not ensure that NUL termination was present, which allows remote attackers to cause a denial of service (client, hidden service, relay, or authority crash) via crafted data.",Tor
2000,CVE-2016-8862,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,"The AcquireMagickMemory function in MagickCore/memory.c in ImageMagick before 7.0.3.3 allows remote attackers to have unspecified impact via a crafted image, which triggers a memory allocation failure.",ImageMagick
2001,CVE-2016-8866,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,"The AcquireMagickMemory function in MagickCore/memory.c in ImageMagick 7.0.3.3 before 7.0.3.8 allows remote attackers to have unspecified impact via a crafted image, which triggers a memory allocation failure.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-8862.",ImageMagick
2002,CVE-2016-8882,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_dec_tilefini function in libjasper/jpc/jpc_dec.c in JasPer before 1.900.8 allows remote attackers to cause a denial of service (NULL pointer dereference and crash) via a crafted file.,jasper
2003,CVE-2016-8883,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_dec_tiledecode function in jpc_dec.c in JasPer before 1.900.8 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
2004,CVE-2016-8884,mdadams,jasper,https://github.com/mdadams/jasper,The bmp_getdata function in libjasper/bmp/bmp_dec.c in JasPer 1.900.5 allows remote attackers to cause a denial of service (NULL pointer dereference) by calling the imginfo command with a crafted BMP image. NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-8690.,jasper
2005,CVE-2016-8887,mdadams,jasper,https://github.com/mdadams/jasper,The jp2_colr_destroy function in libjasper/jp2/jp2_cod.c in JasPer before 1.900.10 allows remote attackers to cause a denial of service (NULL pointer dereference).,jasper
2006,CVE-2016-8889,bitcoinknots,bitcoin,https://github.com/bitcoinknots/bitcoin,"In Bitcoin Knots v0.11.0.ljr20150711 through v0.13.0.knots20160814 (fixed in v0.13.1.knots20161027), the debug console stores sensitive information including private keys and the wallet passphrase in its persistent command history.",Bitcoin
2007,CVE-2016-9083,torvalds,linux,https://github.com/torvalds/linux,"drivers/vfio/pci/vfio_pci.c in the Linux kernel through 4.8.11 allows local users to bypass integer overflow checks, and cause a denial of service (memory corruption) or have unspecified other impact, by leveraging access to a vfio PCI device file for a VFIO_DEVICE_SET_IRQS ioctl call, aka a ""state machine confusion bug.""",Linux
2008,CVE-2016-9084,torvalds,linux,https://github.com/torvalds/linux,"drivers/vfio/pci/vfio_pci_intrs.c in the Linux kernel through 4.8.11 misuses the kzalloc function, which allows local users to cause a denial of service (integer overflow) or have unspecified other impact by leveraging access to a vfio PCI device file.",Linux
2009,CVE-2016-9112,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,Floating Point Exception (aka FPE or divide by zero) in opj_pi_next_cprl function in openjp2/pi.c:523 in OpenJPEG 2.1.2.,OpenJPEG
2010,CVE-2016-9113,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,There is a NULL pointer dereference in function imagetobmp of convertbmp.c:980 of OpenJPEG 2.1.2. image->comps[0].data is not assigned a value after initialization(NULL). Impact is Denial of Service.,OpenJPEG
2011,CVE-2016-9114,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,There is a NULL Pointer Access in function imagetopnm of convert.c:1943(jp2) of OpenJPEG 2.1.2. image->comps[compno].data is not assigned a value after initialization(NULL). Impact is Denial of Service.,OpenJPEG
2012,CVE-2016-9115,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,Heap Buffer Over-read in function imagetotga of convert.c(jp2):942 in OpenJPEG 2.1.2. Impact is Denial of Service. Someone must open a crafted j2k file.,OpenJPEG
2013,CVE-2016-9116,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,NULL Pointer Access in function imagetopnm of convert.c:2226(jp2) in OpenJPEG 2.1.2. Impact is Denial of Service. Someone must open a crafted j2k file.,OpenJPEG
2014,CVE-2016-9117,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,NULL Pointer Access in function imagetopnm of convert.c(jp2):1289 in OpenJPEG 2.1.2. Impact is Denial of Service. Someone must open a crafted j2k file.,OpenJPEG
2015,CVE-2016-9118,uclouvain,openjpeg,https://github.com/uclouvain/openjpeg,Heap Buffer Overflow (WRITE of size 4) in function pnmtoimage of convert.c:1719 in OpenJPEG 2.1.2.,OpenJPEG
2016,CVE-2016-9120,torvalds,linux,https://github.com/torvalds/linux,Race condition in the ion_ioctl function in drivers/staging/android/ion/ion.c in the Linux kernel before 4.6 allows local users to gain privileges or cause a denial of service (use-after-free) by calling ION_IOC_FREE on two CPUs at the same time.,Linux
2017,CVE-2016-9121,square,go-jose,https://github.com/square/go-jose,"go-jose before 1.0.4 suffers from an invalid curve attack for the ECDH-ES algorithm. When deriving a shared key using ECDH-ES for an encrypted message, go-jose neglected to check that the received public key on a message is on the same curve as the static private key of the receiver, thus making it vulnerable to an invalid curve attack.",go-jose
2018,CVE-2016-9122,square,go-jose,https://github.com/square/go-jose,"go-jose before 1.0.4 suffers from multiple signatures exploitation. The go-jose library supports messages with multiple signatures. However, when validating a signed message the API did not indicate which signature was valid, which could potentially lead to confusion. For example, users of the library might mistakenly read protected header values from an attached signature that was different from the one originally validated.",go-jose
2019,CVE-2016-9123,square,go-jose,https://github.com/square/go-jose,go-jose before 1.0.5 suffers from a CBC-HMAC integer overflow on 32-bit architectures. An integer overflow could lead to authentication bypass for CBC-HMAC encrypted ciphertexts on 32-bit architectures.,go-jose
2020,CVE-2016-9132,randombit,botan,https://github.com/randombit/botan,"In Botan 1.8.0 through 1.11.33, when decoding BER data an integer overflow could occur, which would cause an incorrect length field to be computed. Some API callers may use the returned (incorrect and attacker controlled) length field in a way which later causes memory corruption or other failure.",Botan
2021,CVE-2016-9177,perwendel,spark,https://github.com/perwendel/spark,Directory traversal vulnerability in Spark 2.5 allows remote attackers to read arbitrary files via a .. (dot dot) in the URI.,Spark
2022,CVE-2016-9178,torvalds,linux,https://github.com/torvalds/linux,"The __get_user_asm_ex macro in arch/x86/include/asm/uaccess.h in the Linux kernel before 4.7.5 does not initialize a certain integer variable, which allows local users to obtain sensitive information from kernel stack memory by triggering failure of a get_user_ex call.",Linux
2023,CVE-2016-9189,python-pillow,Pillow,https://github.com/python-pillow/Pillow,"Pillow before 3.3.2 allows context-dependent attackers to obtain sensitive information by using the ""crafted image file"" approach, related to an ""Integer Overflow"" issue affecting the Image.core.map_buffer in map.c component.",Pillow
2024,CVE-2016-9190,python-pillow,Pillow,https://github.com/python-pillow/Pillow,"Pillow before 3.3.2 allows context-dependent attackers to execute arbitrary code by using the ""crafted image file"" approach, related to an ""Insecure Sign Extension"" issue affecting the ImagingNew in Storage.c component.",Pillow
2025,CVE-2016-9191,torvalds,linux,https://github.com/torvalds/linux,"The cgroup offline implementation in the Linux kernel through 4.8.11 mishandles certain drain operations, which allows local users to cause a denial of service (system hang) by leveraging access to a container environment for executing a crafted application, as demonstrated by trinity.",Linux
2026,CVE-2016-9243,pyca,cryptography,https://github.com/pyca/cryptography,HKDF in cryptography before 1.5.2 returns an empty byte-string if used with a length less than algorithm.digest_size.,cryptography
2027,CVE-2016-9262,mdadams,jasper,https://github.com/mdadams/jasper,"Multiple integer overflows in the (1) jas_realloc function in base/jas_malloc.c and (2) mem_resize function in base/jas_stream.c in JasPer before 1.900.22 allow remote attackers to cause a denial of service via a crafted image, which triggers use after free vulnerabilities.",JasPer
2028,CVE-2016-9274,git-for-windows,git,https://github.com/git-for-windows/git,Untrusted search path vulnerability in Git 1.x for Windows allows local users to gain privileges via a Trojan horse git.exe file in the current working directory. NOTE: 2.x is unaffected.,Git
2029,CVE-2016-9298,ImageMagick,ImageMagick,https://github.com/ImageMagick/ImageMagick,Heap overflow in the WaveletDenoiseImage function in MagickCore/fx.c in ImageMagick before 6.9.6-4 and 7.x before 7.0.3-6 allows remote attackers to cause a denial of service (crash) via a crafted image.,ImageMagick
2030,CVE-2016-9313,torvalds,linux,https://github.com/torvalds/linux,"security/keys/big_key.c in the Linux kernel before 4.8.7 mishandles unsuccessful crypto registration in conjunction with successful key-type registration, which allows local users to cause a denial of service (NULL pointer dereference and panic) or possibly have unspecified other impact via a crafted application that uses the big_key data type.",Linux
2031,CVE-2016-9317,libgd,libgd,https://github.com/libgd/libgd,The gdImageCreate function in the GD Graphics Library (aka libgd) before 2.2.4 allows remote attackers to cause a denial of service (system hang) via an oversized image.,libgd
2032,CVE-2016-9318,lsh123,xmlsec,https://github.com/lsh123/xmlsec,"libxml2 2.9.4 and earlier, as used in XMLSec 1.2.23 and earlier and other products, does not offer a flag directly indicating that the current document may be read but other files may not be opened, which makes it easier for remote attackers to conduct XML External Entity (XXE) attacks via a crafted document.",XMLSec
2033,CVE-2016-9387,mdadams,jasper,https://github.com/mdadams/jasper,"Integer overflow in the jpc_dec_process_siz function in libjasper/jpc/jpc_dec.c in JasPer before 1.900.13 allows remote attackers to have unspecified impact via a crafted file, which triggers an assertion failure.",jasper
2034,CVE-2016-9388,mdadams,jasper,https://github.com/mdadams/jasper,The ras_getcmap function in ras_dec.c in JasPer before 1.900.14 allows remote attackers to cause a denial of service (assertion failure) via a crafted image file.,JasPer
2035,CVE-2016-9389,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_irct and jpc_iict functions in jpc_mct.c in JasPer before 1.900.14 allow remote attackers to cause a denial of service (assertion failure).,JasPer
2036,CVE-2016-9390,mdadams,jasper,https://github.com/mdadams/jasper,The jas_seq2d_create function in jas_seq.c in JasPer before 1.900.14 allows remote attackers to cause a denial of service (assertion failure) via a crafted image file.,JasPer
2037,CVE-2016-9391,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_bitstream_getbits function in jpc_bs.c in JasPer before 2.0.10 allows remote attackers to cause a denial of service (assertion failure) via a very large integer.,JasPer
2038,CVE-2016-9392,mdadams,jasper,https://github.com/mdadams/jasper,The calcstepsizes function in jpc_dec.c in JasPer before 1.900.17 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
2039,CVE-2016-9393,mdadams,jasper,https://github.com/mdadams/jasper,The jpc_pi_nextrpcl function in jpc_t2cod.c in JasPer before 1.900.17 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
2040,CVE-2016-9394,mdadams,jasper,https://github.com/mdadams/jasper,The jas_seq2d_create function in jas_seq.c in JasPer before 1.900.17 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
2041,CVE-2016-9395,mdadams,jasper,https://github.com/mdadams/jasper,The jas_seq2d_create function in jas_seq.c in JasPer before 1.900.25 allows remote attackers to cause a denial of service (assertion failure) via a crafted file.,JasPer
2042,CVE-2016-9400,teeworlds,teeworlds,https://github.com/teeworlds/teeworlds,The CClient::ProcessServerPacket method in engine/client/client.cpp in Teeworlds before 0.6.4 allows remote servers to write to arbitrary physical memory locations and possibly execute arbitrary code via vectors involving snap handling.,Teeworlds
2043,CVE-2016-9422,tats,w3m,https://github.com/tats/w3m,"An issue was discovered in the Tatsuya Kinoshita w3m fork before 0.5.3-31. The feed_table_tag function in w3m doesn't properly validate the value of table span, which allows remote attackers to cause a denial of service (stack and/or heap buffer overflow) and possibly execute arbitrary code via a crafted HTML page.",w3m
2044,CVE-2016-9423,tats,w3m,https://github.com/tats/w3m,An issue was discovered in the Tatsuya Kinoshita w3m fork before 0.5.3-31. Heap-based buffer overflow in w3m allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted HTML page.,w3m
2045,CVE-2016-9424,tats,w3m,https://github.com/tats/w3m,"An issue was discovered in the Tatsuya Kinoshita w3m fork before 0.5.3-31. w3m doesn't properly validate the value of tag attribute, which allows remote attackers to cause a denial of service (heap buffer overflow crash) and possibly execute arbitrary code via a crafted HTML page.",w3m
2046,CVE-2016-9425,tats,w3m,https://github.com/tats/w3m,An issue was discovered in the Tatsuya Kinoshita w3m fork before 0.5.3-31. Heap-based buffer overflow in the addMultirowsForm function in w3m allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted HTML page.,w3m
